ID,Name,Mass_kg,Radius_m,Velocity_m/s,Type,Mass_Msun,Schwarzschild_radius_m,R/r_s
880,IMBH_80,1.336635e+34,1.018764e+08,8.349021e+07,imbh,6.720136e+03,1.985213e+07,5.131763e+00
881,IMBH_81,5.758271e+33,1.691922e+08,6.888795e+07,imbh,2.895058e+03,8.552369e+06,1.978308e+01
882,IMBH_82,1.620870e+35,4.292056e+09,9.390144e+07,imbh,8.149171e+04,2.407368e+08,1.782883e+01
883,IMBH_83,1.733881e+35,4.366251e+09,6.727214e+07,imbh,8.717350e+04,2.575215e+08,1.695489e+01
884,IMBH_84,1.004155e+35,1.588412e+09,7.755229e+07,imbh,5.048544e+04,1.491404e+08,1.065045e+01
885,IMBH_85,9.907386e+33,2.331610e+08,9.611819e+07,imbh,4.981089e+03,1.471477e+07,1.584538e+01
886,IMBH_86,1.895928e+35,2.112215e+09,9.452708e+07,imbh,9.532064e+04,2.815892e+08,7.501051e+00
887,IMBH_87,1.792105e+35,4.841930e+09,6.440026e+07,imbh,9.010083e+04,2.661692e+08,1.819117e+01
888,IMBH_88,1.464659e+35,2.883815e+09,6.031063e+07,imbh,7.363795e+04,2.175358e+08,1.325673e+01
889,IMBH_89,2.428137e+34,6.273171e+07,9.111991e+07,imbh,1.220783e+04,3.606347e+07,1.739481e+00
890,IMBH_90,1.101719e+35,2.496618e+09,7.228048e+07,imbh,5.539058e+04,1.636308e+08,1.525763e+01
891,IMBH_91,3.038466e+34,7.960239e+08,8.390301e+07,imbh,1.527635e+04,4.512827e+07,1.763914e+01
892,IMBH_92,1.078225e+35,1.191615e+09,7.118546e+07,imbh,5.420940e+04,1.601414e+08,7.441014e+00
893,IMBH_93,5.570403e+34,7.936058e+08,6.633714e+07,imbh,2.800605e+04,8.273341e+07,9.592326e+00
894,IMBH_94,1.762097e+35,2.538059e+09,8.929867e+07,imbh,8.859211e+04,2.617123e+08,9.697899e+00
895,IMBH_95,1.207777e+35,1.949461e+09,9.949310e+07,imbh,6.072285e+04,1.793830e+08,1.086759e+01
896,IMBH_96,8.668093e+33,1.033192e+08,9.825176e+07,imbh,4.358016e+03,1.287413e+07,8.025338e+00
897,IMBH_97,4.277556e+34,3.439122e+08,6.336453e+07,imbh,2.150606e+04,6.353164e+07,5.413244e+00
898,IMBH_98,8.560556e+34,1.951985e+09,9.659216e+07,imbh,4.303949e+04,1.271441e+08,1.535254e+01
899,IMBH_99,3.164055e+34,7.168352e+08,9.738273e+07,imbh,1.590777e+04,4.699356e+07,1.525390e+01
900,IMBH_100,8.357209e+34,4.591461e+08,9.093751e+07,imbh,4.201714e+04,1.241239e+08,3.699093e+00
901,SMBH_1,5.774742e+38,2.100389e+13,1.090083e+08,smbh,2.903339e+08,8.576831e+11,2.448910e+01
902,SMBH_2,1.535526e+40,5.491392e+14,1.121903e+08,smbh,7.720090e+09,2.280612e+13,2.407859e+01
903,SMBH_3,5.600585e+39,1.789089e+14,1.415583e+08,smbh,2.815779e+09,8.318168e+12,2.150821e+01
904,SMBH_4,9.386881e+39,1.263178e+14,1.276502e+08,smbh,4.719397e+09,1.394170e+13,9.060430e+00
905,SMBH_5,1.604026e+40,2.026225e+14,1.223146e+08,smbh,8.064484e+09,2.382351e+13,8.505151e+00
906,SMBH_6,1.032373e+40,4.187274e+14,2.298989e+08,smbh,5.190411e+09,1.533313e+13,2.730867e+01
907,SMBH_7,6.862396e+39,4.726891e+14,1.841005e+08,smbh,3.450174e+09,1.019225e+13,4.637731e+01
908,SMBH_8,1.458153e+40,3.293729e+14,1.352585e+08,smbh,7.331085e+09,2.165695e+13,1.520865e+01
909,SMBH_9,5.034343e+39,1.759015e+14,1.087751e+08,smbh,2.531092e+09,7.477167e+12,2.352515e+01
910,SMBH_10,2.854799e+39,1.056481e+14,2.012174e+08,smbh,1.435294e+09,4.240039e+12,2.491678e+01
911,SMBH_11,9.565634e+39,6.576855e+13,1.155055e+08,smbh,4.809268e+09,1.420719e+13,4.629245e+00
912,SMBH_12,8.169926e+39,3.312296e+14,1.651546e+08,smbh,4.107555e+09,1.213424e+13,2.729711e+01
913,SMBH_13,1.365031e+40,4.752926e+14,1.890936e+08,smbh,6.862899e+09,2.027387e+13,2.344360e+01
914,SMBH_14,1.258095e+40,9.192631e+14,1.082961e+08,smbh,6.325264e+09,1.868563e+13,4.919626e+01
915,SMBH_15,1.104576e+40,1.357690e+14,1.122061e+08,smbh,5.553422e+09,1.640551e+13,8.275819e+00
916,SMBH_16,3.946259e+39,2.656512e+14,2.174143e+08,smbh,1.984042e+09,5.861111e+12,4.532437e+01
917,SMBH_17,1.318701e+40,5.203336e+14,2.451986e+08,smbh,6.629971e+09,1.958577e+13,2.656692e+01
918,SMBH_18,5.496030e+39,2.080470e+14,2.381416e+08,smbh,2.763213e+09,8.162880e+12,2.548696e+01
919,SMBH_19,1.043082e+39,1.323665e+13,1.451407e+08,smbh,5.244251e+08,1.549218e+12,8.544086e+00
920,SMBH_20,1.010912e+40,3.924207e+14,2.160575e+08,smbh,5.082516e+09,1.501440e+13,2.613630e+01
921,SMBH_21,1.521310e+40,8.626279e+14,1.355546e+08,smbh,7.648617e+09,2.259498e+13,3.817785e+01
922,SMBH_22,2.495850e+39,1.531639e+14,2.320759e+08,smbh,1.254826e+09,3.706916e+12,4.131842e+01
923,SMBH_23,1.914878e+40,1.324532e+15,1.509630e+08,smbh,9.627343e+09,2.844039e+13,4.657221e+01
924,SMBH_24,1.437199e+40,7.542531e+14,1.965270e+08,smbh,7.225739e+09,2.134575e+13,3.533505e+01
925,SMBH_25,1.287336e+40,6.602843e+13,1.560320e+08,smbh,6.472280e+09,1.911993e+13,3.453382e+00
926,SMBH_26,3.269554e+39,1.956661e+14,1.786709e+08,smbh,1.643818e+09,4.856046e+12,4.029330e+01
927,SMBH_27,6.512820e+39,4.829594e+14,1.515789e+08,smbh,3.274419e+09,9.673049e+12,4.992835e+01
928,SMBH_28,1.301124e+40,1.652523e+14,2.156784e+08,smbh,6.541600e+09,1.932471e+13,8.551345e+00
929,SMBH_29,1.867036e+40,3.607743e+14,1.644346e+08,smbh,9.386810e+09,2.772982e+13,1.301033e+01
930,SMBH_30,1.539931e+40,3.435401e+14,2.237154e+08,smbh,7.742235e+09,2.287154e+13,1.502042e+01
931,SMBH_31,1.501386e+40,6.126404e+14,2.114659e+08,smbh,7.548448e+09,2.229907e+13,2.747381e+01
932,SMBH_32,2.032911e+39,7.900307e+13,1.448348e+08,smbh,1.022077e+09,3.019345e+12,2.616563e+01
933,SMBH_33,5.121396e+39,6.380578e+13,1.446695e+08,smbh,2.574860e+09,7.606462e+12,8.388365e+00
934,SMBH_34,1.730374e+40,9.964909e+14,2.259430e+08,smbh,8.699720e+09,2.570007e+13,3.877385e+01
935,SMBH_35,7.690519e+39,4.720148e+14,2.361298e+08,smbh,3.866526e+09,1.142221e+13,4.132431e+01
936,SMBH_36,1.575458e+40,7.624687e+14,1.201460e+08,smbh,7.920856e+09,2.339921e+13,3.258523e+01
937,SMBH_37,1.871052e+40,1.376951e+15,2.338639e+08,smbh,9.406996e+09,2.778946e+13,4.954941e+01
938,SMBH_38,1.858158e+40,1.084260e+15,1.563760e+08,smbh,9.342174e+09,2.759796e+13,3.928767e+01
939,SMBH_39,1.899329e+40,1.247838e+15,1.402119e+08,smbh,9.549166e+09,2.820945e+13,4.423475e+01
940,SMBH_40,1.829854e+40,3.723530e+14,1.407801e+08,smbh,9.199869e+09,2.717758e+13,1.370074e+01
941,SMBH_41,7.041576e+39,4.904725e+14,1.046548e+08,smbh,3.540259e+09,1.045837e+13,4.689759e+01
942,SMBH_42,1.433096e+40,1.205525e+14,2.258866e+08,smbh,7.205108e+09,2.128480e+13,5.663785e+00
943,SMBH_43,1.680830e+40,4.604653e+14,1.598042e+08,smbh,8.450628e+09,2.496422e+13,1.844501e+01
944,SMBH_44,9.205524e+39,4.639829e+14,1.379178e+08,smbh,4.628217e+09,1.367234e+13,3.393588e+01
945,SMBH_45,3.446996e+39,2.136865e+14,1.862069e+08,smbh,1.733030e+09,5.119589e+12,4.173899e+01
946,SMBH_46,5.544201e+39,3.309080e+14,1.736272e+08,smbh,2.787431e+09,8.234424e+12,4.018592e+01
947,SMBH_47,1.059888e+40,2.550384e+14,2.206212e+08,smbh,5.328750e+09,1.574180e+13,1.620135e+01
948,SMBH_48,1.661884e+40,1.014724e+15,1.119977e+08,smbh,8.355374e+09,2.468283e+13,4.111052e+01
949,SMBH_49,9.257880e+39,2.102242e+14,2.388554e+08,smbh,4.654540e+09,1.375010e+13,1.528892e+01
950,SMBH_50,1.986060e+38,1.412979e+13,1.289764e+08,smbh,9.985217e+07,2.949759e+11,4.790151e+01
951,SMBH_51,1.245903e+40,7.619179e+14,1.442386e+08,smbh,6.263968e+09,1.850456e+13,4.117461e+01
952,SMBH_52,8.264062e+39,4.254688e+13,1.389385e+08,smbh,4.154883e+09,1.227405e+13,3.466409e+00
953,SMBH_53,1.540636e+40,1.209406e+14,2.207988e+08,smbh,7.745783e+09,2.288202e+13,5.285399e+00
954,SMBH_54,1.051320e+40,7.222778e+14,2.326795e+08,smbh,5.285670e+09,1.561454e+13,4.625675e+01
955,SMBH_55,1.030474e+40,4.837572e+14,1.865907e+08,smbh,5.180865e+09,1.530493e+13,3.160793e+01
956,SMBH_56,2.242533e+39,1.476363e+14,1.018464e+08,smbh,1.127467e+09,3.330682e+12,4.432616e+01
957,SMBH_57,6.727415e+39,4.382032e+14,1.247319e+08,smbh,3.382310e+09,9.991772e+12,4.385641e+01
958,SMBH_58,9.211922e+39,2.907981e+14,2.321553e+08,smbh,4.631434e+09,1.368184e+13,2.125431e+01
959,SMBH_59,2.783914e+39,6.242386e+13,2.052147e+08,smbh,1.399655e+09,4.134759e+12,1.509734e+01
960,SMBH_60,9.499120e+39,3.026838e+14,1.953969e+08,smbh,4.775827e+09,1.410840e+13,2.145416e+01
961,SMBH_61,1.075826e+40,1.703554e+14,1.884269e+08,smbh,5.408881e+09,1.597852e+13,1.066152e+01
962,SMBH_62,7.935663e+39,5.830134e+13,1.868478e+08,smbh,3.989775e+09,1.178630e+13,4.946534e+00
963,SMBH_63,6.044601e+39,1.909125e+14,2.422982e+08,smbh,3.039015e+09,8.977635e+12,2.126534e+01
964,SMBH_64,3.088974e+39,8.102599e+13,2.372099e+08,smbh,1.553029e+09,4.587843e+12,1.766102e+01
965,SMBH_65,1.742387e+40,2.612105e+14,1.368337e+08,smbh,8.760113e+09,2.587848e+13,1.009373e+01
966,SMBH_66,4.738727e+39,1.906455e+14,1.563156e+08,smbh,2.382467e+09,7.038109e+12,2.708759e+01
967,SMBH_67,1.607998e+40,5.561911e+14,1.261709e+08,smbh,8.084454e+09,2.388250e+13,2.328865e+01
968,SMBH_68,4.739536e+38,3.293366e+13,2.207966e+08,smbh,2.382874e+08,7.039310e+11,4.678534e+01
969,SMBH_69,9.350097e+39,7.493147e+13,1.601080e+08,smbh,4.700903e+09,1.388706e+13,5.395775e+00
970,SMBH_70,4.792353e+39,3.149261e+14,2.089005e+08,smbh,2.409428e+09,7.117756e+12,4.424514e+01
971,SMBH_71,5.805341e+39,3.019393e+14,1.722742e+08,smbh,2.918724e+09,8.622279e+12,3.501850e+01
972,SMBH_72,1.364478e+40,4.675707e+14,2.138535e+08,smbh,6.860119e+09,2.026566e+13,2.307207e+01
973,SMBH_73,1.136300e+40,6.226135e+14,2.273157e+08,smbh,5.712923e+09,1.687670e+13,3.689191e+01
974,SMBH_74,4.125039e+39,1.680522e+14,1.592845e+08,smbh,2.073926e+09,6.126641e+12,2.742975e+01
975,SMBH_75,1.862051e+40,2.017445e+14,2.259576e+08,smbh,9.361744e+09,2.765578e+13,7.294842e+00
976,SMBH_76,8.338138e+39,4.444124e+14,1.812423e+08,smbh,4.192126e+09,1.238407e+13,3.588581e+01
977,SMBH_77,7.998842e+39,5.487082e+14,1.557851e+08,smbh,4.021540e+09,1.188014e+13,4.618702e+01
978,SMBH_78,6.586773e+39,3.557317e+14,1.624714e+08,smbh,3.311600e+09,9.782886e+12,3.636265e+01
979,SMBH_79,1.919345e+40,1.396543e+15,1.355422e+08,smbh,9.649801e+09,2.850673e+13,4.898995e+01
980,SMBH_80,1.134105e+39,4.080570e+13,1.530372e+08,smbh,5.701886e+08,1.684409e+12,2.422553e+01
981,SMBH_81,1.217516e+40,7.143680e+14,1.352875e+08,smbh,6.121246e+09,1.808294e+13,3.950509e+01
982,SMBH_82,8.401555e+39,1.186562e+14,1.778911e+08,smbh,4.224010e+09,1.247826e+13,9.509031e+00
983,SMBH_83,2.821175e+39,1.164506e+14,2.235505e+08,smbh,1.418389e+09,4.190100e+12,2.779184e+01
984,SMBH_84,1.297573e+40,2.684444e+14,2.448493e+08,smbh,6.523744e+09,1.927197e+13,1.392927e+01
985,SMBH_85,4.350298e+38,1.578814e+13,1.528479e+08,smbh,2.187179e+08,6.461202e+11,2.443530e+01
986,SMBH_86,1.845440e+40,4.597448e+14,1.613949e+08,smbh,9.278229e+09,2.740906e+13,1.677346e+01
987,SMBH_87,1.987339e+40,7.588189e+14,2.408382e+08,smbh,9.991651e+09,2.951660e+13,2.570820e+01
988,SMBH_88,1.228780e+40,7.925014e+14,1.913162e+08,smbh,6.177877e+09,1.825023e+13,4.342419e+01
989,SMBH_89,8.217921e+39,2.231383e+14,1.919097e+08,smbh,4.131685e+09,1.220552e+13,1.828175e+01
990,SMBH_90,5.587587e+39,3.014656e+14,2.466981e+08,smbh,2.809245e+09,8.298864e+12,3.632613e+01
991,SMBH_91,1.226856e+39,3.969738e+13,1.298978e+08,smbh,6.168205e+08,1.822166e+12,2.178582e+01
992,SMBH_92,1.846601e+40,1.356741e+15,1.646116e+08,smbh,9.284067e+09,2.742631e+13,4.946859e+01
993,SMBH_93,1.764320e+40,8.825701e+14,2.351808e+08,smbh,8.870389e+09,2.620425e+13,3.368042e+01
994,SMBH_94,2.545660e+39,1.795019e+14,2.364897e+08,smbh,1.279869e+09,3.780895e+12,4.747603e+01
995,SMBH_95,1.653697e+40,4.493536e+14,1.694180e+08,smbh,8.314213e+09,2.456124e+13,1.829523e+01
996,SMBH_96,1.592557e+40,4.113770e+14,1.343520e+08,smbh,8.006824e+09,2.365317e+13,1.739204e+01
997,SMBH_97,9.672523e+39,1.893102e+14,1.236462e+08,smbh,4.863008e+09,1.436594e+13,1.317771e+01
998,SMBH_98,1.979704e+40,4.273931e+14,1.493683e+08,smbh,9.953262e+09,2.940320e+13,1.453560e+01
999,SMBH_99,3.830727e+39,1.692474e+14,1.071930e+08,smbh,1.925956e+09,5.689519e+12,2.974723e+01
1000,SMBH_100,1.287814e+39,7.171512e+13,1.684185e+08,smbh,6.474681e+08,1.912703e+12,3.749413e+01
