objid,ra,dec,u,g,r,i,z,run,camcol,field
1237676302410056524,71.5430310009152,-6.71487084050993,23.03603,22.85161,21.99898,21.72379,21.47273,7178,1,18
1237676302410056526,71.5438958885008,-6.71296913214607,22.61526,22.04103,21.12987,20.66921,20.66335,7178,1,18
1237676302410121955,71.5638439340727,-6.58012055963411,21.24493,21.62375,19.82131,19.82666,19.28463,7178,1,19
1237676302410121945,71.5677968686085,-6.60293957069873,23.88462,23.07199,21.94434,21.39084,22.15386,7178,1,19
1237676302410121961,71.5679276159511,-6.58286491458196,23.77612,22.67124,22.10383,21.28834,20.79629,7178,1,19
1237676302410056552,71.5724848994513,-6.70877155328716,22.09631,22.66062,22.0739,22.02197,21.47863,7178,1,18
1237676302410121979,71.573539436866,-6.56503319579236,22.79605,22.70173,21.97252,21.94621,20.85748,7178,1,19
1237676302410056538,71.5785730428458,-6.75641551019188,22.68275,22.62854,21.83541,21.39555,22.07699,7178,1,18
1237676302410122161,71.5954891737272,-6.60228931284192,23.36776,23.35348,23.13136,21.6958,22.95667,7178,1,19
1237676302410121997,71.5962286157965,-6.58768985717505,22.03051,22.46068,21.44909,21.16726,20.47123,7178,1,19
1237676302410122142,71.5978459398204,-6.66369491391692,22.92317,23.25198,22.88419,21.67961,21.91758,7178,1,19
1237676302410121938,71.6044533486894,-6.67894577050655,23.57377,22.99199,22.14536,21.71323,21.21432,7178,1,19
1237676302410121996,71.6200249420858,-6.63132540596448,23.03212,22.48357,21.31079,21.06161,20.73152,7178,1,19
1237676302410122076,71.6300025557814,-6.51720563197752,22.67174,23.9205,21.80519,21.86463,20.7628,7178,1,19
1237676302410122183,71.6380981066933,-6.61291927996962,22.36578,23.15456,22.6237,21.27849,22.1104,7178,1,19
1237676302410122088,71.6424178937692,-6.51043002592916,22.4581,22.67481,21.48174,21.017,20.50919,7178,1,19
1237676302410122152,71.6490081047463,-6.71705417268009,22.93955,23.96687,22.62871,21.91553,22.0099,7178,1,19
1237676302410122018,71.6494774331723,-6.65530401929927,23.69229,23.38927,21.73945,21.35535,20.66096,7178,1,19
1237676302410122096,71.6626571933626,-6.53767251660503,22.09892,23.471,21.11663,20.4522,20.90891,7178,1,19
1237676302410122212,71.6710021613896,-6.60117982354125,23.36034,23.86733,23.46405,21.43157,20.69966,7178,1,19
1237676302410122065,71.6803206490795,-6.63346605324177,23.00816,23.16817,21.90913,21.51207,21.65767,7178,1,19
1237676302410122054,71.6854634130966,-6.66173851398513,23.10354,23.80118,22.34288,22.73405,22.61697,7178,1,19
1237676302410122219,71.6889068095254,-6.59335372166944,22.47096,23.5648,23.02289,21.73792,21.82464,7178,1,19
1237676302410122035,71.696470790778,-6.71262761675568,23.46753,22.68358,21.42879,21.33612,21.59339,7178,1,19
1237676302410187433,71.7010822759464,-6.52548975348679,22.77292,23.13049,22.5558,22.01728,21.65629,7178,1,20
1237676302410187399,71.7019462274294,-6.56863872025768,23.56867,23.54649,22.43629,22.51646,21.40922,7178,1,20
1237676302410122093,71.7084949601348,-6.62399547648504,23.62337,22.45032,21.67566,21.54513,21.04045,7178,1,19
1237676302410187456,71.7115982767552,-6.51708241158828,22.85135,23.79203,21.65762,20.98538,20.81062,7178,1,20
1237676302410122211,71.7197268153993,-6.69729155789986,22.97676,23.45398,22.64798,21.74783,21.26768,7178,1,19
1237676302410187468,71.7222327751934,-6.51566909519267,22.53037,22.42592,21.57778,21.34295,20.97813,7178,1,20
1237676302410187649,71.7237466722896,-6.51701410987249,22.31144,22.35294,22.34265,21.38988,21.48133,7178,1,20
1237676302410121883,71.737881324665,-6.69064880987666,22.97942,22.25297,21.4112,21.17853,20.95181,7178,1,19
1237676302410187660,71.7414550982381,-6.50782563904312,22.68125,23.33998,22.55671,21.46568,21.4082,7178,1,20
1237676302410187427,71.7421548169003,-6.60929503185293,23.29457,23.23645,22.21214,21.67915,21.22042,7178,1,20
1237676302410187501,71.7578593184145,-6.52890241819447,17.82503,18.49884,18.08325,18.7369,17.35256,7178,1,20
1237676302410187457,71.7633318312683,-6.61085696429387,22.19057,21.38352,20.18411,20.10876,20.15003,7178,1,20
1237676302410187628,71.7659814774649,-6.65079264863958,23.04615,23.61205,22.90261,21.66875,21.51987,7178,1,20
1237676302410187510,71.7704150012062,-6.53968070597254,23.08682,22.42453,21.37802,20.94508,20.95772,7178,1,20
1237676302410187692,71.7808255771445,-6.46264318565043,23.4853,23.37536,22.46423,21.56653,21.44199,7178,1,20
1237676302410187453,71.7903193755709,-6.66498662697848,23.94076,23.16699,22.01846,21.49554,21.84096,7178,1,20
1237676302410187675,71.7999002870874,-6.56548769299244,23.47067,23.82695,22.38193,21.01218,21.08948,7178,1,20
1237676302410253231,71.8342865563957,-6.50957496277114,22.59196,22.89803,22.76517,21.72619,21.53769,7178,1,21
1237676302410253021,71.8668902639907,-6.49542507914504,23.06269,22.36911,21.85307,21.56334,21.37075,7178,1,21
1237676302410253006,71.883444450478,-6.54403230934219,23.43985,23.49175,22.00756,21.65625,21.95914,7178,1,21
1237676302410187593,71.8859271636287,-6.61261679780568,22.54618,22.88828,21.77977,21.59545,21.17832,7178,1,20
1237676302410253119,71.8897718807264,-6.40846415313846,23.52344,23.32482,21.53147,21.58183,21.25666,7178,1,21
1237676302410253069,71.8916215557599,-6.46632752367047,22.37958,22.94887,21.93178,21.20532,22.19386,7178,1,21
1237676302410253109,71.9001091701674,-6.43917546665995,22.99711,23.35793,22.17477,22.47529,21.20721,7178,1,21
1237676302410253066,71.9058934648565,-6.49937187592425,23.67935,22.6441,21.24634,20.84719,20.52114,7178,1,21
1237676302410253280,71.907920762199,-6.51385038668801,23.37246,23.53385,22.78975,21.61308,21.46134,7178,1,21
1237676302410253260,71.9114279030023,-6.57890932974049,23.29039,23.79779,22.89525,21.77558,21.01203,7178,1,21
1237676302410253285,71.9120703807209,-6.50127874998763,23.75526,23.53739,22.71763,21.51367,21.19822,7178,1,21
1237676302410253120,71.9156039800688,-6.45529004503909,23.93058,22.9572,21.81176,21.4007,20.83327,7178,1,21
1237676302410253085,71.9185956788646,-6.50242689366765,22.90263,22.84631,22.13706,21.33774,21.18742,7178,1,21
1237676302410253198,71.9266638892846,-6.3880836370717,23.77603,23.10352,21.87358,20.94922,20.78546,7178,1,21
1237676302410253306,71.9350638555053,-6.49386541163322,23.34347,23.12987,22.57254,21.74715,21.26377,7178,1,21
1237676302410253193,71.9435511848157,-6.4253134990014,23.69503,23.38957,22.32483,22.80636,22.45189,7178,1,21
1237676302410253177,71.9537316329057,-6.46636403161694,22.68993,23.93244,22.32874,22.96632,21.60782,7178,1,21
1237676302410253149,71.9566901110881,-6.50326253393053,23.8647,22.71036,22.29528,21.78773,20.81024,7178,1,21
1237676302410318618,71.9580250321041,-6.34174417251735,22.4875,23.70257,22.32207,22.405,20.97847,7178,1,22
1237676302410253130,71.9683473549523,-6.54598704892607,22.60935,22.59343,22.00831,21.19834,20.76912,7178,1,21
1237676302410253125,71.9744944082564,-6.56148902601772,23.41162,23.54045,22.06621,21.40604,20.6935,7178,1,21
1237676302410318885,71.9946913095115,-6.36070263600239,23.80074,23.49224,22.79923,21.50386,21.91857,7178,1,22
1237676302410318856,71.9961805120507,-6.42004464483743,22.23731,22.51027,22.84636,21.19573,21.68488,7178,1,22
1237676302410318877,71.9983915240022,-6.38770924922902,23.64091,23.53114,22.7461,21.59914,21.03479,7178,1,22
1237676302410253194,71.998588053626,-6.52314842240586,22.81067,23.13375,21.94122,21.54127,21.44974,7178,1,21
1237676302410318892,72.0011794943306,-6.35759075453851,22.86571,23.40997,22.54738,21.4217,21.67376,7178,1,22
1237676302410318667,72.0020344120227,-6.3631257255943,22.44279,23.34065,21.51319,20.88951,20.58466,7178,1,22
1237676302410253202,72.0031609420622,-6.52377545321655,22.32781,23.08121,21.83143,21.58312,20.74753,7178,1,21
1237676302410318898,72.0059402724318,-6.35493069874928,21.75912,22.73669,23.2729,20.98973,22.10167,7178,1,22
1237676302410318858,72.0065459373886,-6.43687700480623,22.28873,22.63948,22.47392,21.59553,21.01164,7178,1,22
1237676302410318583,72.0092418601293,-6.47547778298791,22.67897,22.8201,21.90154,21.18516,20.88018,7178,1,22
1237676302410318440,72.018161751905,-6.36254394359906,21.96616,22.1287,21.88433,21.78073,20.41574,7178,1,22
1237676302410318671,72.019369073392,-6.38959816880818,23.74393,23.09318,21.98098,22.77,21.49643,7178,1,22
1237676302410318742,72.020915818069,-6.30701856299507,23.45182,23.08034,21.53339,21.22951,20.86205,7178,1,22
1237676302410318832,72.0234632504329,-6.53090061321174,22.88935,23.71953,23.56041,21.79499,21.89355,7178,1,22
1237676302410318648,72.0328700353216,-6.44199951881798,23.07154,22.02648,21.09429,21.69149,21.51238,7178,1,22
1237676302410318599,72.0353029951495,-6.50934292013988,23.15534,23.20954,22.25829,22.71009,21.64533,7178,1,22
1237676302410318886,72.0385953176909,-6.43745580343652,23.6612,23.50603,22.75185,21.25664,20.18557,7178,1,22
1237676302410318702,72.0426473746933,-6.39448362299896,23.54044,22.79254,22.30579,22.01342,22.44043,7178,1,22
1237676302410318502,72.0474486289034,-6.33274692816123,21.78574,22.07868,22.01277,21.78681,21.60795,7178,1,22
1237676302410318686,72.0496033135639,-6.42887068102185,22.78419,22.12293,21.16717,20.85059,20.24631,7178,1,22
1237676302410318687,72.0503712130502,-6.42660042625533,23.89714,23.51136,21.93547,21.22555,21.62,7178,1,22
1237676302410318685,72.0580390969692,-6.44461386983258,23.15702,23.68144,22.33111,21.65008,21.96607,7178,1,22
1237676302410318955,72.0615957144027,-6.31313518356392,23.55197,23.31845,23.00097,21.44845,21.30665,7178,1,22
1237665370117833441,168.102457791782,32.6092222644191,23.79337,23.7291,22.06258,21.51212,22.11544,4632,6,173
1237665370114293967,158.661849891314,30.851447276623,23.35448,23.68744,22.06472,21.68145,20.68992,4632,6,119
1237665370116784587,165.211986575178,32.1777904940495,23.56457,23.91458,23.18946,22.21234,22.45743,4632,6,157
1237665370112262617,153.513311581278,29.7195510327416,22.77249,22.59635,22.27252,22.9969,22.32952,4632,6,88
1237665370110231052,148.483983691976,28.4016812772422,23.41354,22.65973,22.46991,21.56553,20.41963,4632,6,57
1237665370110558617,149.183670044424,28.6307784683858,23.68778,23.39607,22.06477,21.48164,21.35864,4632,6,62
1237665370112590223,154.343468993547,29.9045889827248,23.86077,23.22017,23.00517,22.35422,22.34103,4632,6,93
1237665370112655898,154.528399678927,30.0151224640322,23.14473,23.52973,22.55083,22.32452,22.97745,4632,6,94
1237665370112786567,154.936310478324,30.0232044425957,22.782,22.91238,22.83001,21.58829,21.61195,4632,6,96
1237665370113638724,156.943378976239,30.5805462493829,23.89737,23.54954,22.25113,22.22434,21.71502,4632,6,109
1237665370115932976,163.013259544195,31.7706344112731,23.8011,23.44784,22.67207,22.28405,21.66601,4632,6,144
1237665370110755521,149.712773948695,28.7380106046915,23.72781,23.23505,22.28992,21.51444,21.12488,4632,6,65
1237665370109444135,146.501431146617,27.8334827765572,22.57817,23.48784,21.74856,21.41357,21.35228,4632,6,45
1237665370111672457,151.938966918239,29.3989823761943,23.16834,22.58795,21.7838,21.78107,22.11125,4632,6,79
1237665370111672888,152.088557506248,29.2682078421083,21.68756,23.01218,22.93469,21.03883,20.54112,4632,6,79
1237665370111213663,150.916317212955,29.0205483680962,23.77877,22.57977,21.70505,21.76393,21.29984,4632,6,72
1237665370120781950,175.924239471148,33.4123171941476,23.98873,23.92321,22.53846,21.89536,21.81693,4632,6,218
1237665370114031744,158.063914711403,30.8048991178891,23.63618,23.01606,21.8487,21.09792,20.8408,4632,6,115
1237665370118946829,170.940853945904,32.9316115116071,23.61248,23.40321,22.17356,22.99067,22.48195,4632,6,190
1237665370112262191,153.575195155658,29.7419794343528,23.83595,23.90014,22.76894,21.7143,22.63044,4632,6,88
1237665370113310868,156.258820947266,30.3262090816163,22.45544,22.65523,21.72172,22.5524,21.29436,4632,6,104
1237665370116587558,164.658378082445,32.0180028081943,23.22472,22.51407,21.69437,21.65373,20.98242,4632,6,154
1237665370108199550,143.551901907767,26.6758565448113,23.96168,23.66406,22.10092,21.42432,22.3508,4632,6,26
1237665370109313734,146.123503420568,27.6834111080819,21.36966,21.74139,20.78904,20.32564,20.31303,4632,6,43
1237665370110296832,148.638919547603,28.3030326558637,23.93657,22.87592,21.51555,20.90972,21.59986,4632,6,58
1237665370112066342,153.052470034046,29.5788813454191,22.58459,23.9562,21.97149,21.16658,20.53696,4632,6,85
1237665370112589982,154.383691752806,29.9604253461062,23.79164,23.18396,21.52412,20.49536,21.22814,4632,6,93
1237665370112656025,154.613834613537,29.9320209114874,23.47314,22.71984,22.48437,23.16013,22.85216,4632,6,94
1237665370112721240,154.651438280662,29.9815157567166,22.66613,22.83988,22.44501,20.78535,19.96317,4632,6,95
1237665370113835088,157.530019619587,30.6045488366211,23.93061,23.15139,23.23069,22.22838,22.48494,4632,6,112
1237665370114032484,158.074166790618,30.7808532521883,23.98881,23.69998,22.13907,20.97438,20.19905,4632,6,115
1237665370114097431,158.218559686028,30.7284970498913,23.7959,23.9474,21.96438,21.65038,22.12984,4632,6,116
1237665370114359677,158.897551414736,30.8795765271439,23.36479,23.41143,21.84204,21.07844,22.30064,4632,6,120
1237665370114556843,159.380474146293,31.0386388142358,23.26777,23.39861,22.0247,21.46732,21.56138,4632,6,123
1237665370114622115,159.470871781411,31.1550515905378,23.55014,23.47749,21.69495,20.96408,20.48767,4632,6,124
1237665370114621956,159.601341895049,31.0402018062876,22.64924,22.18284,21.73569,22.66885,22.25207,4632,6,124
1237665370114884077,160.29342584458,31.32756410284,23.33354,23.25151,22.35425,23.74402,22.25095,4632,6,128
1237665370113508090,156.660541602923,30.5738131432627,23.92024,23.12599,22.31449,21.83577,21.30703,4632,6,107
1237665370114556375,159.371466668961,30.9974121455227,23.92456,22.86912,22.16805,24.37576,21.54966,4632,6,123
1237665370111541478,151.682596508019,29.2487634358255,23.70554,22.72617,20.84379,20.31988,20.80445,4632,6,77
1237665370111607133,151.799882014098,29.2756034530462,23.92649,23.90577,22.03897,21.57018,21.57183,4632,6,78
1237665370108264852,143.628166486464,26.8830024705074,23.52026,23.32188,21.42058,20.66791,21.09522,4632,6,27
1237665370109313843,146.241173164707,27.6584638079603,22.24554,22.03928,20.66652,19.63064,19.54869,4632,6,43
1237665370112983871,155.410356795446,30.238005977473,23.47069,23.89961,22.08389,21.22335,21.24229,4632,6,99
1237665370112983862,155.426320438448,30.1321693739815,22.95241,23.23487,21.8865,21.3136,20.82952,4632,6,99
1237665370117833142,167.966356632404,32.5277236739591,23.95304,23.98494,22.16793,21.72055,22.00445,4632,6,173
1237665370114622174,159.544877463369,31.0767843216296,23.82582,22.91755,21.10827,20.16808,19.53287,4632,6,124
1237665370112131660,153.287759135955,29.5644221693536,21.2072,22.39874,20.80117,20.48022,20.47331,4632,6,86
1237665370112524967,154.14119305848,29.9542433844338,22.58418,23.67155,23.03685,20.56871,20.03201,4632,6,92
1237665370113114763,155.748828572251,30.2938332498222,23.67678,23.86845,21.82913,21.09027,20.6048,4632,6,101
1237665370113508061,156.680298275054,30.4341912339203,22.42627,22.99528,21.79547,21.17096,20.6335,4632,6,107
1237665370115211480,161.073909495544,31.3477703074451,23.72105,23.35378,22.7628,24.18104,23.5144,4632,6,133
1237665370115211658,161.079383810241,31.381679878431,23.55,23.21107,21.68703,21.28001,21.52384,4632,6,133
1237665370116129302,163.492184375642,31.9104625655041,23.78098,23.66934,21.76826,20.87867,20.50827,4632,6,147
1237665370117702339,167.620477937983,32.4883718041415,22.82194,23.60483,21.98282,22.14564,22.28263,4632,6,171
1237665370119275255,171.862602545829,33.0499209260436,23.54358,23.76209,21.9477,20.59448,19.51598,4632,6,195
1237665370111410940,151.350534860499,29.1318351297911,23.25588,23.54193,22.23526,21.46479,21.13554,4632,6,75
1237665370114490716,159.166736611059,30.9914165011687,23.64782,21.92391,21.15508,21.13665,21.87397,4632,6,122
1237665370114753337,159.937581205461,31.276855987923,23.77524,23.47056,22.26168,21.35402,20.67483,4632,6,126
1237665370117636304,167.574741063535,32.4912319557881,23.34375,22.2041,21.63151,22.86134,22.13731,4632,6,170
1237665370112328290,153.703101278253,29.7548766735914,23.29128,23.20505,22.15011,21.79435,23.09622,4632,6,89
1237665370109575650,146.875200257208,27.8681995691146,23.88234,23.50007,21.91375,21.22094,22.72205,4632,6,47
1237665370108330198,143.939703292792,26.8183196701327,23.68015,23.47848,21.71646,21.1842,21.63785,4632,6,28
1237665370108526844,144.258238967898,27.1060952059619,22.26222,22.53022,21.71409,20.79414,18.6099,4632,6,31
1237665370108592282,144.431599661787,27.0565961797908,23.19718,22.31875,21.92207,23.80641,23.1113,4632,6,32
1237665370109575390,146.886269997406,27.8872237366286,22.988,23.14002,21.6202,21.51035,21.67865,4632,6,47
1237665370109903418,147.671116660982,28.1475941870627,23.21919,23.7707,22.00683,21.38537,20.67363,4632,6,52
1237665370109903698,147.731636982465,28.1211516022438,22.83071,22.75731,21.35798,20.57982,20.51835,4632,6,52
1237665370111017840,150.444242289896,28.9356509535669,23.45901,22.42704,21.34373,20.07872,19.86528,4632,6,69
1237665370114031894,158.086121508406,30.7665266472907,23.52856,22.46351,22.20497,23.03999,22.61549,4632,6,115
1237665370119864594,173.413885300067,33.218570007729,23.67079,22.91946,21.96508,23.562,21.79625,4632,6,204
1237665370110427612,148.948669490694,28.5642095270397,23.96603,23.41854,22.00071,21.11976,21.43968,4632,6,60
1237665370114294051,158.630348487447,30.9314890970618,22.8687,22.91753,21.82754,21.36532,20.62066,4632,6,119
1237665370115670821,162.259234705813,31.655753292282,22.35174,22.75408,21.3908,20.7178,22.66007,4632,6,140
1237665370110034555,147.925516950964,28.1582678610471,23.28458,23.65271,22.33146,21.32844,20.98915,4632,6,54
1237665370113311631,156.23323906301,30.3099636293619,21.41897,22.51244,21.72701,21.45369,20.42085,4632,6,104
1237665370113376696,156.303566731802,30.4534544789761,23.47668,22.57856,21.72459,22.01826,21.59359,4632,6,105
1237665370111738076,152.242987105689,29.3534432434335,22.81327,23.31429,22.5221,21.94135,22.38991,4632,6,80
1237665370117374182,166.798222818136,32.3630641499626,23.7208,22.30216,21.8885,22.26654,21.49016,4632,6,166
1237665370114228443,158.535558459613,30.9929274497713,23.15069,23.7023,22.04912,21.76799,21.38471,4632,6,118
1237665370108986069,145.383756997833,27.324724906895,22.94452,22.82321,21.29284,22.58354,21.05739,4632,6,38
1237665370112393646,153.843074273921,29.8477278752505,22.90474,22.4676,21.92224,23.32105,22.0815,4632,6,90
1237665370119143881,171.565672177217,32.9919803994919,23.06392,22.34195,21.50854,21.8417,20.45682,4632,6,193
